,Values,Seasons
0,0.0369713275365532,Winter
1,0.04137976064683878,Winter
2,0.0622631744726839,Winter
3,0.05659351835688434,Winter
4,0.03316062342939005,Winter
5,0.0486517741157979,Winter
6,0.042315707303251605,Winter
7,0.02812252249722017,Winter
8,0.015831446420932288,Winter
9,0.055637681178449916,Winter
10,0.033369953852473995,Winter
11,0.026511870832273115,Winter
12,0.020666726362519355,Winter
13,0.03573034727106014,Winter
14,0.023677994018726244,Winter
15,0.0815376304686752,Winter
16,0.016945798967396536,Winter
17,0.03234764275591602,Winter
18,0.014951464626037504,Winter
19,0.053909859634900754,Winter
20,0.03309218136267035,Winter
21,0.04211811588747127,Winter
22,0.017622205035929078,Winter
23,0.030308587683966548,Winter
24,0.042340979096277875,Winter
25,0.04178704566402859,Winter
26,0.056212698573825486,Winter
27,0.02266040243424325,Winter
28,0.02976957267746222,Winter
29,0.024482575586948566,Winter
30,0.034069035093936606,Winter
31,0.0732003438306047,Winter
32,0.02629673445031849,Winter
33,0.03905264166794964,Winter
34,0.0391026665620148,Winter
35,0.044128454885077106,Winter
36,0.0663083414647908,Winter
37,0.025869059692989096,Winter
38,0.023965007573484666,Winter
39,0.03221046037222134,Winter
40,0.03885157287327346,Winter
41,0.05905754601108124,Winter
42,0.04074412181792821,Winter
43,0.020973880852909094,Winter
44,0.03077788752011406,Winter
45,0.021789579990705243,Winter
46,0.02280847192981542,Winter
47,0.04073334270646129,Winter
48,0.01653759044895124,Winter
49,0.06834629178020865,Winter
50,0.05941107033648496,Winter
51,0.06549722935989231,Winter
52,0.015968388666993096,Winter
53,0.06740104475626486,Winter
54,0.04087211932686047,Winter
55,0.0497113890396005,Winter
56,0.056774708805567536,Winter
57,0.04514775344200296,Winter
58,0.025001973277023786,Winter
59,0.01868299367431579,Winter
60,0.04174535199309186,Winter
61,0.032409369470146596,Winter
62,0.0358551754387566,Winter
63,0.04891733494003475,Winter
64,0.043177632749780745,Winter
65,0.027132717656583337,Winter
66,0.029935594726999804,Winter
67,0.018606282178830404,Winter
68,0.06441695432400985,Winter
69,0.03040554474103279,Winter
70,0.016790193364392796,Winter
71,0.031507861322050704,Winter
72,0.05583525944602849,Winter
73,0.04843707735792292,Winter
74,0.019657992517672956,Winter
75,0.05280281701018863,Winter
76,0.02862210650619299,Winter
77,0.03199947135149883,Winter
78,0.036959762214199346,Winter
79,0.06347015510672994,Winter
80,0.056445599812170705,Winter
81,0.056780293737109536,Winter
82,0.05005539931730535,Winter
83,0.05378283667420976,Winter
84,0.04100697965704206,Winter
85,0.07484289491181599,Winter
86,0.021836167800393734,Winter
87,0.03210057782999097,Winter
88,0.04605352786728735,Winter
89,0.02331795515808796,Winter
90,0.038252616403202024,Winter
91,0.04906258016870628,Winter
92,0.05920472102962811,Winter
93,0.03687282146076685,Winter
94,0.05407371805297434,Winter
95,0.027494890120289453,Winter
96,0.040811189538419695,Winter
97,0.0474170855901223,Winter
98,0.05718174856636506,Winter
99,0.05541505175921849,Winter
100,0.03218233669822895,Winter
101,0.056744915659311126,Winter
102,0.04225809879200351,Winter
103,0.05559132939204439,Winter
104,0.05778272242607986,Winter
105,0.05926013167627249,Winter
106,0.04569350673283604,Winter
107,0.03609126681926592,Winter
108,0.09741530819255713,Winter
109,0.04618761358622926,Winter
110,0.043327308687471394,Winter
111,0.020015627507180035,Winter
112,0.06140443512105418,Winter
113,0.05190587316391412,Winter
114,0.040806302996726065,Winter
115,0.05216608014915104,Winter
116,0.03677451609503365,Winter
117,0.027982855649930652,Winter
118,0.05552948143452663,Winter
119,0.023353280190037642,Winter
120,0.04063773311504758,Winter
121,0.026830336719373637,Winter
122,0.03736254227356715,Winter
123,0.035047650134276395,Winter
124,0.044146682932701686,Winter
125,0.052228979514591656,Winter
126,0.037729803755761314,Winter
127,0.04685881331807698,Winter
128,0.025921316680031017,Winter
129,0.057785657210620345,Winter
130,0.024280501101673804,Winter
131,0.060842897317442864,Winter
132,0.033184179440247874,Winter
133,0.03069403230715917,Winter
134,0.025821936143671877,Winter
135,0.06695507342525413,Winter
136,0.03893185398922688,Winter
137,0.04433316008540586,Winter
138,0.029996722523755105,Winter
139,0.044842930058306335,Winter
140,0.016227197079910934,Winter
141,0.01785951107935836,Winter
142,0.03181846897326877,Winter
143,0.023632701080630942,Winter
144,0.04289891560906943,Winter
145,0.029532183107038215,Winter
146,0.050981230300051736,Winter
147,0.0433358603569748,Winter
148,0.036641047421529495,Winter
149,0.026966756224476297,Winter
150,0.05575538785910726,Winter
151,0.032660009107945934,Winter
152,0.04168226082100035,Winter
153,0.029961960199881444,Winter
154,0.03494474858014015,Winter
155,0.05966539943277436,Winter
156,0.06832662780797487,Winter
157,0.042983475582410904,Winter
158,0.04138585801158509,Winter
159,0.055952570260683177,Winter
160,0.006555171049062695,Winter
161,0.07063805599124832,Winter
162,0.0253391733660601,Winter
163,0.05056548145370843,Winter
164,0.0456897485369217,Winter
165,0.05383880042885893,Winter
166,0.05258876667694047,Winter
167,0.022243277713795966,Winter
168,0.039831949735511976,Winter
169,0.04584823780008432,Winter
170,0.037952642884043694,Winter
171,0.05491391205803395,Winter
172,0.027632862800911834,Winter
173,0.039595942547084595,Winter
174,0.04378653730969492,Winter
175,0.04861003506918894,Winter
176,0.05271582995348678,Winter
177,0.058407654322600935,Winter
178,0.03315021196901243,Winter
179,0.02835339216864112,Winter
180,0.029552078849015947,Winter
181,0.03860811647537628,Winter
182,0.04729648370568709,Winter
183,0.02455489794627469,Winter
184,0.06021502311608926,Winter
185,0.03541481606456936,Winter
186,0.06668074830384327,Winter
187,0.043638061715731355,Winter
188,0.017952680429672213,Winter
189,0.030915610636201168,Winter
190,0.06947644877370868,Winter
191,0.06197777532745915,Winter
192,0.042410539051070575,Winter
193,0.05015707709441515,Winter
194,0.053030340309819436,Winter
195,0.05022549428086623,Winter
196,0.03210088632760968,Winter
197,0.05590632210974923,Winter
198,0.03685000622044304,Winter
199,0.054885275992151365,Winter
200,0.03534858796761367,Winter
201,0.04127084780365275,Winter
202,0.05486350417978692,Winter
203,0.04531027199068431,Winter
204,0.05594694147782023,Winter
205,0.06315939812561382,Winter
206,0.025593407457691637,Winter
207,0.05561728606672263,Winter
208,0.04667189995935227,Winter
209,0.06599030985665091,Winter
210,0.04093198443005464,Winter
211,0.05360698152881707,Winter
212,0.0696830849661717,Winter
213,0.02012306329318071,Winter
214,0.03003291217076657,Winter
215,0.054555371898732385,Winter
216,0.04462359636875157,Winter
217,0.029697570154744238,Winter
218,0.059719014922937304,Winter
219,0.03672961448382389,Winter
220,0.03142387479958038,Winter
221,0.0732769848796268,Winter
222,0.030306483681517345,Winter
223,0.021303447012650745,Winter
224,0.025504058413529825,Winter
225,0.0366820815763927,Winter
226,0.027769995707774872,Winter
227,0.02744709662840497,Winter
228,0.05970071858174617,Winter
229,0.06212513324244347,Winter
230,0.03089960599977416,Winter
231,0.036759311308267026,Winter
232,0.055592008357297745,Winter
233,0.06269938545042211,Winter
234,0.037801412579078736,Winter
235,0.022545819381796353,Winter
236,0.03878439089264632,Winter
237,0.0650491585917176,Winter
238,0.045456411688340914,Winter
239,0.01975053338136086,Winter
240,0.045307527149057565,Winter
241,0.05436600400121616,Winter
242,0.020739438924518426,Winter
243,0.014414080647053181,Winter
244,0.03771280400059946,Winter
245,0.05598462641514571,Winter
246,0.02637956027317294,Winter
247,0.015351649109760623,Winter
248,0.0752320149667978,Winter
249,0.052689988054311195,Winter
250,0.05489900316808022,Winter
251,0.04272888063409788,Winter
252,0.02514006302357758,Winter
253,0.04276300407648584,Winter
254,0.01924552062495022,Winter
255,0.046759154609579176,Winter
256,0.04015354394315755,Winter
257,0.05484567246047908,Winter
258,0.03727831648261993,Winter
259,0.03706395472598586,Winter
260,0.046637554804387256,Winter
261,0.016744344300266407,Winter
262,0.043635287646378765,Winter
263,0.04302496358645552,Winter
264,0.0556425267537477,Winter
265,0.029190313952618757,Winter
266,0.03231266571155399,Winter
267,0.033300920403387425,Winter
268,0.03181340375149344,Winter
269,0.026985780456588154,Winter
270,0.0365748656530731,Winter
271,0.041099703198818754,Winter
272,0.03883499118716083,Winter
273,0.03580653559073506,Winter
274,0.035546889831834114,Winter
275,0.049227726970799524,Winter
276,0.048935637833887685,Winter
277,0.0356638707611395,Winter
278,0.06707516335415989,Winter
279,0.04817440937049161,Winter
280,0.015670840166041176,Winter
281,0.08948495996434254,Winter
282,0.04541658712371278,Winter
283,0.03110534764627803,Winter
284,0.026068805825182784,Winter
285,0.045911416708037514,Winter
286,0.06222941331401085,Winter
287,0.04826553163666262,Winter
288,0.05379524168893836,Winter
289,0.0344527181216043,Winter
290,0.01574844660545151,Winter
291,0.08300829922632735,Winter
292,0.03947798056004737,Winter
293,0.04333653838212717,Winter
294,0.04499946791310458,Winter
295,0.024633548714324657,Winter
296,0.052554141357668414,Winter
297,0.07816329757483377,Winter
298,0.0397844296328691,Winter
299,0.013023503705353608,Winter
300,0.03875036885794803,Winter
301,0.06337449656199914,Winter
302,0.03759742640117067,Winter
303,0.025647602733036616,Winter
304,0.04418283897261254,Winter
305,0.059430034010398564,Winter
306,0.06942716394054127,Winter
307,0.05213285020574025,Winter
308,0.02519833189500824,Winter
309,0.034172066676431925,Winter
310,0.013837159191916698,Winter
311,0.04048232734873787,Winter
312,0.055714544727874446,Winter
313,0.0404333715598353,Winter
314,0.013979101866237924,Winter
315,0.04238785538458244,Winter
316,0.062475700825105854,Winter
317,0.04333891678781422,Winter
318,0.01763925191335381,Winter
319,0.03712650222094396,Winter
320,0.03434418991483376,Winter
321,0.015897630852338668,Winter
322,0.021864576721087957,Winter
323,0.04327053095067979,Winter
324,0.030603927740812546,Winter
325,0.06019870433377397,Winter
326,0.03278673887403374,Winter
327,0.038087033962764104,Winter
328,0.026676727058912532,Winter
329,0.02966784069747928,Winter
330,0.05538512590652235,Winter
331,0.06464112649912648,Winter
332,0.02694011933630204,Winter
333,0.018608150381401647,Winter
334,0.018863720674635157,Winter
335,0.06647071181002154,Winter
336,0.02620308990449518,Winter
337,0.04749665042551308,Winter
338,0.05374212482564743,Winter
339,0.05871075503913083,Winter
340,0.03816295252293432,Winter
341,0.017011372095182463,Winter
342,0.07337184561807347,Winter
343,0.041967997431312104,Winter
344,0.021078028510636216,Winter
345,0.0292005004844972,Winter
346,0.047635489375286603,Winter
347,0.04993164488577286,Winter
348,0.040577035490728566,Winter
349,0.0568060158457937,Winter
350,0.019861607382150804,Winter
351,0.05646562996835944,Winter
352,0.03236315610509022,Winter
353,0.03975818845271638,Winter
354,0.03358472150945749,Winter
355,0.043778384429643685,Winter
356,0.04329998748317457,Winter
357,0.03934049033191703,Winter
358,0.026028778934699105,Winter
359,0.031169399933210353,Winter
360,0.029870076420836365,Winter
361,0.09147860880674498,Winter
362,0.03445944730380402,Winter
363,0.02345617943405842,Winter
364,0.00820226356038225,Winter
365,0.027422556460677712,Winter
366,0.04853600912251492,Winter
367,0.04720817945627895,Winter
368,0.0427575138747827,Winter
369,0.047138098887687295,Winter
370,0.03472926382576583,Winter
371,0.03973417014723842,Winter
372,0.053420596878269604,Winter
373,0.051522353284429445,Winter
374,0.04099333075148308,Winter
375,0.04478947577780758,Winter
376,0.02221409599264998,Winter
377,0.02120761550782871,Winter
378,0.06049108188108185,Winter
379,0.026338389026008067,Winter
380,0.06430734228720232,Winter
381,0.013172811086227443,Winter
382,0.0420526001174515,Winter
383,0.04235134185631896,Winter
384,0.030334418278214308,Winter
385,0.03082221954269551,Winter
386,0.05865164630516817,Winter
387,0.031814378560010244,Winter
388,0.05110257688034683,Winter
389,0.04201359075632448,Winter
390,0.06492805685513597,Winter
391,0.06841118969087898,Winter
392,0.059479810734387566,Winter
393,0.018268498583294303,Winter
394,0.049299207761392905,Winter
395,0.030557157417356602,Winter
396,0.025820052976163847,Winter
397,0.04941385465674045,Winter
398,0.07189856027344098,Winter
399,0.05770761980297878,Winter
400,0.010402458417199858,Winter
401,0.03015757365788929,Winter
402,0.04859137579039412,Winter
403,0.054214075496426484,Winter
404,0.04449012265492366,Winter
405,0.0477360975585613,Winter
406,0.07607795408719764,Winter
407,0.012681399153480714,Winter
408,0.050777737401114534,Winter
409,0.03418430358598685,Winter
410,0.03132580247953513,Winter
411,0.04155665515178051,Winter
412,0.021694051245865157,Winter
413,0.03399103388030938,Winter
414,0.0541219518170831,Winter
415,0.02507464852483067,Winter
416,0.06458781711869122,Winter
417,0.017989731413759476,Winter
418,0.02732301494838105,Winter
419,0.05649913566612856,Winter
420,0.049087874141730964,Winter
421,0.04701131293997062,Winter
422,0.052560643000531,Winter
423,0.0314082375560857,Winter
424,0.031568591991201975,Winter
425,0.04856757915960921,Winter
426,0.037849290216516694,Winter
427,0.02129079632386844,Winter
428,0.040612133975828565,Winter
429,0.027806999542110612,Winter
430,0.019609623066244218,Winter
431,0.06183747281815603,Winter
432,0.0464256936107411,Winter
433,0.024199868089156945,Winter
434,0.07068073249141388,Winter
435,0.015602581141578422,Winter
436,0.03551797790825936,Winter
437,0.02701959270514253,Winter
438,0.03375170634525602,Winter
439,0.0334711010509456,Winter
440,0.028157233075028328,Winter
441,0.03578626150053585,Winter
442,0.04054355677400413,Winter
443,0.05863316876954225,Winter
444,0.031069517226511727,Winter
445,0.03544327694644174,Winter
446,0.03314117200869425,Winter
447,0.021119535311732558,Winter
448,0.04580635577131274,Winter
449,0.01489574203739732,Winter
450,0.05791697637665386,Winter
451,0.03528751850292658,Winter
452,0.0357847073118738,Winter
453,0.051349533173471976,Winter
454,0.0455515540592952,Winter
455,0.06721614728474765,Winter
456,0.06145401290044042,Winter
457,0.02187175793072482,Winter
458,0.029398947474411262,Winter
459,0.06189235984950181,Winter
460,0.02108868903363143,Winter
461,0.03686374064205968,Winter
462,0.06300560118366424,Winter
463,0.05141006351996186,Winter
464,0.027357465980213186,Winter
465,0.043360821783255114,Winter
466,0.014597926085248755,Winter
467,0.03331350010820311,Winter
468,0.04066964379208806,Winter
469,0.04158433016289642,Winter
470,0.04543350619078809,Winter
471,0.04878667537553669,Winter
472,0.06505621103046112,Winter
473,0.023351684578259656,Winter
474,0.030538630495244745,Winter
475,0.009821520950451364,Winter
476,0.057974696049300445,Winter
477,0.012984049064128476,Winter
478,0.03202007083724243,Winter
479,0.04050606768691779,Winter
480,0.047107212627788504,Winter
481,0.013607905543971725,Winter
482,0.03515033076142254,Winter
483,0.030497196658192987,Winter
484,0.03474345830254985,Winter
485,0.0546061807148894,Winter
486,0.023337155532944683,Winter
487,0.04322016629674801,Winter
488,0.06852125114779552,Winter
489,0.03360999063735373,Winter
490,0.011216010323549002,Winter
491,0.02866276888153231,Winter
492,0.040086993510019514,Winter
493,0.06793987148585764,Winter
494,0.04076363081819708,Winter
495,0.03985237813370359,Winter
496,0.03346048586256008,Winter
