,0
0,0.07179244945413664
1,0.04066629721509127
2,0.06435408120583147
3,0.09503065772545018
4,0.04222640765364265
5,0.049896951702361574
6,0.016711858096015705
7,0.03028486237460163
8,0.028813680881540755
9,0.048156333940823026
10,0.08562561543589281
11,0.031419408964215315
12,0.0778213706348041
13,0.06951732608988567
14,0.036340507302556585
15,0.0822012283319528
16,0.054042002016001
17,0.04524295341922002
18,0.024781676068123884
19,0.03909090178037894
20,0.02710811514089895
21,0.056920941204891405
22,0.012897245903447997
23,0.030646056533242285
24,0.060846749539531696
25,0.06775280675953696
26,0.04058384527364911
27,0.03727835465846057
28,0.06408932599298225
29,0.04209757057724468
30,0.056207866063107945
31,0.0582686130892171
32,0.03258941554634829
33,0.046091779298795536
34,0.04546873273112853
35,0.03291609064127428
36,0.05077647953278447
37,0.023468843148762075
38,0.05622110100238585
39,0.06386224469699754
40,0.04228699840623435
41,0.034630103181154004
42,0.0332797691445419
43,0.03711236911450674
44,0.03413640308247495
45,0.04752932081935615
46,0.07739041978624817
47,0.04560088443799662
48,0.0522981342616068
49,0.04560566925407874
50,0.05051441483707136
51,0.062452377435118264
52,0.03453162264762008
53,0.030420371323282337
54,0.03966223614583694
55,0.05154056734710527
56,0.05350890350081458
57,0.08586776072398912
58,0.09240148303577515
59,0.06152569496648085
60,0.10474418531955842
61,0.12098079933569114
62,0.03527080859545928
63,0.05101183467742665
64,0.06001222492033516
65,0.048428958695469926
66,0.06706461740790538
67,0.02985071301336565
68,0.041764773568278776
69,0.08952897004473168
70,0.04890292167101026
71,0.08446718104159023
72,0.05355931260814349
73,0.0566519512845286
74,0.0822758790492214
75,0.04270654844662182
76,0.0909826579627
77,0.028936824457474697
78,0.09621053550729461
79,0.0847597593132249
80,0.041694746335605826
81,0.06088430774473201
82,0.05822402845967745
83,0.06023667173617232
84,0.0777488760597488
85,0.03809360162242231
86,0.08227140964838339
87,0.05127118921299463
88,0.05521639817256588
89,0.09999718467042559
90,0.04666019650426705
91,0.0580135124386512
92,0.06378064648510365
93,0.1049991427477161
94,0.07625054771631758
95,0.09967372885936844
96,0.04924612814937066
97,0.07190683724482921
98,0.04854143992189848
99,0.03120914635594936
100,0.053530157673453385
101,0.055989473128864084
102,0.047172130850884966
103,0.024507784883071218
104,0.06169442573983798
105,0.04997001077728954
106,0.044353503088623805
107,0.057801021820135745
108,0.03684583791312995
109,0.0568614949354071
110,0.03075191719938054
111,0.08901176393652972
112,0.04588050954637372
113,0.05679394238933755
114,0.041812286442891373
115,0.05198469068506256
116,0.022854412523348792
117,0.08954978210085908
118,0.04619930208466192
119,0.05983075527707736
120,0.060073247715750205
121,0.0688060441080686
122,0.06184261652877342
123,0.027714415514115118
124,0.022812892976728456
125,0.08914050217207
126,0.042075548993005016
127,0.016707892980749366
128,0.08751130233415173
129,0.0471379865032836
130,0.030173704298136664
131,0.05902169922350344
132,0.07127422593975008
133,0.07355324992862351
134,0.05409205369296748
135,0.057974237981661
136,0.0595473905986047
137,0.032355490705738
138,0.03613656201310465
139,0.06086022188177649
140,0.061511674219447726
141,0.03983895274555042
142,0.05194156758298718
143,0.05857085594076225
144,0.07013625788150078
145,0.07715819835484791
146,0.06112121921033321
147,0.0659416572030948
148,0.08963188066854536
149,0.09422458385921068
150,0.023898111051509713
151,0.023841477158512845
152,0.037895163991711514
153,0.019654302310484983
154,0.03624334450129444
155,0.0722603375913483
156,0.07355855635435316
157,0.027019810751162006
158,0.07358587611100949
159,0.05928533249725597
160,0.02748775459330506
161,0.04863290947701783
162,0.0859312051809786
163,0.06622046861011265
164,0.06346011176972043
165,0.079634689032569
166,0.0730513434622657
167,0.05485905335899689
168,0.03730745097539975
169,0.09388848733455415
170,0.020998939949910138
171,0.04017110334474564
172,0.06367339681966787
173,0.07416102457233173
174,0.03907370059807748
175,0.06055004762203391
176,0.07443790944976582
177,0.08585504069994065
178,0.04139115197837006
179,0.058674368171282396
180,0.06565347625672537
181,0.0434855775083358
182,0.08658187552384375
183,0.06514415155471168
184,0.04411748011735724
185,0.040399833111565656
186,0.01730116231665099
187,0.08518306480055027
188,0.08258611587296541
189,0.045089640826780804
190,0.06600130743539703
191,0.029577132938905834
192,0.061504504303015434
193,0.04887529538371606
194,0.062793692095474
195,0.05979187029329722
196,0.07071644440935992
197,0.061290930724424375
198,0.04316793381137744
199,0.030492571997125323
200,0.09891929418463863
201,0.024109238775112805
202,0.04594981741754308
203,0.06925376726443058
204,0.05556304874909189
205,0.020926026612522998
206,0.07075335991451366
207,0.0735923277508602
208,0.04650022159353208
209,0.05416487997823548
210,0.05099874941999627
211,0.09726763374976363
212,0.051402460659211835
213,0.08701684882482465
214,0.053227706185172696
215,0.06575730558627241
216,0.028440173052017875
217,0.08340714591967766
218,0.0556112313344257
219,0.037697243518116125
220,0.11613613121616566
221,0.02065248917194519
222,0.06284369190061649
223,0.01966970725480871
224,0.05500048137410561
225,0.02294220000036353
226,0.07682878383216094
227,0.05371123296766822
228,0.06628098309205271
229,0.04685014407343769
230,0.09993073373362484
231,0.07371830095478116
232,0.06398956138775166
233,0.03759360767168372
234,0.06221265294184652
235,0.0893725450306148
236,0.059324671442433474
237,0.0684557891417075
238,0.038917012819370364
239,0.06472678631174718
240,0.023950591838344894
241,0.06592340525316345
242,0.11165811518638574
243,0.025653967186739873
244,0.07707009422622044
245,0.023806067755353162
246,0.05148869956902598
247,0.042105623956880875
248,0.043010821981439296
249,0.043884548364330374
250,0.14043974062597717
251,0.06548060133560833
252,0.03730821101251212
253,0.06927567795231476
254,0.04492308472094307
255,0.04789896027755226
256,0.05150602182279794
257,0.03495287632337114
258,0.04302667333514108
259,0.029238144550791323
260,0.10496249097340508
261,0.06115041122678248
262,0.01978287075479946
263,0.016999448524113316
264,0.04555105501673141
265,0.04572448521162194
266,0.06641986721320166
267,0.04445772921738188
268,0.0611638138215011
269,0.07832412732917832
270,0.03169944836018563
271,0.036695239750703795
272,0.04374399791092082
273,0.06582568083027418
274,0.06175446992763367
275,0.053976569365185786
276,0.06613838211201928
277,0.05138372835158517
278,0.04665922179864534
279,0.06613357638521722
280,0.04593576498706403
281,0.07266212361578352
282,0.02205443511425354
283,0.10212711871437707
284,0.10896495969793465
285,0.11693221051600808
286,0.06936370945607348
287,0.072273500512911
288,0.03506498984795625
289,0.028259014079686215
290,0.0562608997629553
291,0.08950776413662168
292,0.05561699680459567
293,0.036057927356028405
294,0.04498610402331916
295,0.05016242418186911
296,0.05964004308949168
297,0.06699291334339812
298,0.06101118552474137
299,0.04293338693097086
300,0.06857134162349185
301,0.07062106587713285
302,0.046870972072297915
303,0.04966259473416976
304,0.04274614213262257
305,0.05757313074122679
306,0.06684865402236029
307,0.06891857005193922
308,0.031431458353219574
309,0.0527874319260119
310,0.020284066597282244
311,0.06109677707741602
312,0.06486875745450164
313,0.06179569394538012
314,0.11798077874908228
315,0.03965100003552966
316,0.06437988743972073
317,0.05925139547684926
318,0.025590116428965196
319,0.0405316935305167
320,0.07707663616209409
321,0.08570923429506871
322,0.07300106212606802
323,0.044445560929723724
324,0.1132369935115424
325,0.08234361290776765
326,0.08419317454380093
327,0.04617433727233384
328,0.06950122957462107
329,0.037640645933822076
330,0.044803207769360275
331,0.05169115170600262
332,0.10835504263411475
333,0.06619692773079393
334,0.09289035235257515
335,0.1018729239657756
336,0.05553030188348734
337,0.08974979718960666
338,0.05915595856260868
339,0.033406422972673495
340,0.04248975307271279
341,0.05153872283131816
342,0.031146987063297393
343,0.05891537793922016
344,0.043826145463265985
345,0.06796337057807664
346,0.07356915926659494
347,0.04665458106746789
348,0.06250068015000068
349,0.05197492843247846
350,0.048566916652306544
351,0.052881953101046965
352,0.06615120008434247
353,0.04915232495824674
354,0.029891766983790487
355,0.08511835623342247
356,0.02270460448007227
357,0.04564494233956189
