,CdW,CrW,NiW,CuW,ZnW,MnW,HgW,AsW,PbW
0,0.33634599919031366,1.0964419064133966,0.4251712006387336,1.2451930823428403,0.5622709928140892,0.745622476405122,0.0442141359496101,0.1354430556489353,1.205162417489517
1,0.7298917523806998,0.1885209916826993,0.13258263254158134,1.5225983465413033,0.6609106439902178,2.507053111180988,0.12906062914837124,0.18950339646458275,0.610784601336694
2,0.7404259031959801,1.0858073569416256,0.021704455877696816,0.0792758025747996,0.5433172135456648,1.5100710490917395,0.05952603302830772,0.08515585647110599,1.1436843591174672
3,1.0361520497906875,0.2269542447497417,0.5093199347412838,1.0089680944385164,0.10778056212014903,0.9419092287161951,0.10394931654086631,0.08864331657399455,0.05006324640516546
4,1.262118558118698,0.8430333875056317,0.270481141130841,0.9238083688108294,0.37295186917515305,4.194474798311218,0.02874885690681024,0.16150764232551235,0.5848733421097669
5,0.2730513662177649,0.26510520702932777,0.20714223706742055,0.36712118307631086,0.6171608415553146,2.536017449153041,0.12383020401694894,0.06760918409318431,0.34640028806672457
6,0.7261363102654923,1.3653947435904379,1.1547990029883723,0.9358241356333222,0.6509146083776753,2.815935423701763,0.028422878087746635,0.07131277446461647,0.6508983593476567
7,0.2056674221364815,0.06442993841211225,0.36989711593139263,0.5346932435352942,0.6836292145334039,2.485307080712196,0.026262507786595127,0.16194713632682456,0.5575296235876117
8,0.9007697247369734,0.7944451568256139,0.4886790219219711,0.5476784189859608,0.8676441204674452,1.942716454686937,0.12676234322500537,0.024768989609391973,0.31266479317862805
9,0.9226103069582857,0.5728848141565112,0.9779994922059756,0.11053677866471379,0.6169884210499111,2.835656861270579,0.09136958371594044,0.0967932043454239,1.0831426846866363
10,0.14953308710212673,0.36210449246991405,0.5887453482543117,0.5848511162545295,0.3135730539351895,1.47030231391603,0.27410438677316035,0.14832767727606302,0.8811097337684246
11,0.49391821960045673,0.2719938697256217,0.3457638800301841,1.2784102311171932,0.5824840095880943,1.497927732267723,0.07380645303979722,0.16759476245132296,0.40831747290724013
12,0.09474269284160866,0.7030177418919306,0.23048872509782337,1.3171075518841289,0.29785973287883827,1.9332943474869866,0.1128505561086639,0.14660797269788844,0.16967307031947843
13,2.341105212165804,1.4651443036415315,0.02473579061869141,0.6756284050145248,0.6768676217373879,2.8425615441403003,0.06396050632208235,0.12285063281433813,1.1939975118505959
14,1.05008805249764,1.0718018249672245,0.5583911869066893,1.1550651160207166,0.41622415739503654,3.352879964953292,0.09294930293173671,0.16187013829694546,1.7254149430326189
15,0.5591833249483908,0.5861596514050085,0.7906778214831502,1.7201290877167392,0.6222730874297416,3.271248550960242,0.031136137871677766,0.09091125821035348,0.6917060287323393
16,0.45568126477841786,0.2673747590622283,0.8546838632814102,0.920043664895413,0.7534420418208804,2.3416355256943193,0.03425576492088622,0.10076377902996533,1.7620206216989143
17,0.30489077749726656,0.6804523008342438,0.24465390887114669,1.2276553480932286,0.6324352840243872,2.799139242973089,0.08717331533063147,0.16764076571050687,1.0912631771653591
18,1.1632656504038303,1.0802648889087578,0.8091082346587014,0.8052288607205269,0.017808782776843834,2.898719081927603,0.17947543551215844,0.1297214934924673,0.3172626173572647
19,0.31847598183743836,0.2873779853890156,0.29031214356445717,0.9013420072201767,0.6360712188665987,1.1316589498493086,0.15870128152039364,0.08235499913597581,1.13052723074281
