,0
0,38.576364459921066
1,98.73887442221283
2,69.68897552877846
3,46.73737675405454
4,128.25098174012513
5,40.58467506468745
6,66.28514774761442
7,87.03044088980592
8,72.1716919144577
9,27.125928255649278
10,50.8125424564463
11,112.14073575233249
12,24.395196131912353
13,84.3008101509426
14,58.43371234407017
15,70.578506672483
16,111.19819182886901
17,88.11169204003957
18,90.1658952149521
19,77.05809398114354
20,59.855944129616084
21,66.88492795502017
22,86.18526344059886
23,63.93192666576794
24,129.00908456653838
25,35.716328099279494
26,153.77553765989092
27,81.07740638395543
28,44.24639868335745
29,69.23103030971933
30,124.04370834392842
31,52.518792732316484
32,105.51949601402791
33,90.71036774955344
34,33.103474377789766
35,77.52923199057581
36,80.34215950085056
37,42.2292364443246
38,76.22855548180527
39,182.60567693881973
40,57.29658679974478
41,81.91589088008305
42,65.6000551621316
43,87.14685137468688
44,99.81863107516027
45,71.20830747342093
46,120.2430839690628
47,103.01472514446193
48,58.503749457517245
49,55.57733765311201
50,100.4617222661618
51,88.05384737457445
52,135.9173495948888
53,50.526187171287766
54,143.24087789436533
55,106.57285709152436
56,52.57046648542199
57,44.5904231105272
58,79.87723096450105
59,107.03786862608617
60,53.39362209049228
61,124.76269967703924
62,24.769424729786564
63,145.69503203000042
64,63.359849059741435
65,46.471571811555386
66,106.42086155553109
67,55.6433001240522
68,94.43159736591078
69,189.75991291218295
70,56.70722854681884
71,114.3239788491643
72,65.35448132905125
73,59.61526474186313
74,84.52654025222563
75,45.66150883996502
76,28.158602574069263
77,52.65418892747014
78,40.05790446296437
79,57.58316382174198
80,75.63817307807629
81,104.09937223617216
82,103.69998447697725
83,131.958896146533
84,42.21209950203703
85,110.48534338756573
86,33.19261122968172
87,78.5697102842231
88,97.16019214757885
89,102.6807772448309
90,120.61715345969861
91,82.12037796878262
92,78.37602753673589
93,54.42970107670144
94,92.86923053554393
95,77.58697389688655
96,42.59193953003988
97,81.04883249597816
98,128.9308046763661
99,60.40291043928913
100,141.64088917393553
101,104.77035212974091
102,43.85036750391399
103,93.26363620231947
104,63.6640865821398
105,98.0539936034003
106,88.14796799217987
107,42.3221688308887
108,45.61368805888539
109,54.865429568175976
110,60.99797858732761
111,81.28792314796813
112,92.39091347281857
113,82.38979559683689
114,127.78357070242939
115,77.44097788029826
116,119.32200582696277
117,83.87723174171833
118,55.93316607546277
119,64.65642781872586
120,46.56149169973028
121,65.3010254324302
122,69.09263743384902
123,62.935757882752654
124,96.28430044105795
125,46.65592928593187
126,50.25411738552576
127,57.519555607425005
128,64.22953095228875
129,63.22379125973727
130,113.5386239607314
131,105.67889554416142
