,Values,Seasons
0,0.05590139747038825,Winter
1,0.03511708191838968,Winter
2,0.06169250000728552,Winter
3,0.028366308344006032,Winter
4,0.022982045945042634,Winter
5,0.0487122370856471,Winter
6,0.034880741634446974,Winter
7,0.07806114239845549,Winter
8,0.07199277410063,Winter
9,0.05060499467677805,Winter
10,0.08774128057080954,Winter
11,0.0654336460496397,Winter
12,0.03810657605392845,Winter
13,0.03700531241135724,Winter
14,0.04121131942158272,Winter
15,0.06790875454830825,Winter
16,0.05188741244791022,Winter
17,0.06788955396896729,Winter
18,0.0549380097971018,Winter
19,0.07236500620410949,Winter
20,0.031897785572719384,Winter
21,0.069530480861583,Winter
22,0.07726845859478584,Winter
23,0.03749759503950229,Winter
24,0.03906011868580235,Winter
25,0.07635110217647037,Winter
26,0.04147813129653779,Winter
27,0.07350576305178534,Winter
28,0.07118274536157539,Winter
29,0.028071629683424117,Winter
30,0.07826683720753344,Winter
31,0.037110773872818976,Winter
32,0.04520541811247001,Winter
33,0.02726961697232117,Winter
34,0.08401548968310465,Winter
35,0.039915089632084455,Winter
36,0.03212437858895642,Winter
37,0.0644027581534645,Winter
38,0.046092104620264515,Winter
39,0.0717552544974313,Winter
40,0.055043301361205485,Winter
41,0.052350469789892544,Winter
42,0.07391145780444243,Winter
43,0.07422609687287327,Winter
44,0.027177070309403036,Winter
45,0.040727327626169194,Winter
46,0.07710324864662751,Winter
47,0.050600964034735976,Winter
48,0.05146659898455941,Winter
49,0.060366602906113405,Winter
50,0.039733452056315254,Winter
51,0.07153249852676218,Winter
52,0.03934413680979981,Winter
53,0.046487731483797506,Winter
54,0.06277296363924528,Winter
55,0.05419249793792582,Winter
56,0.054948371372336616,Winter
57,0.0368522015152109,Winter
58,0.04489851538970511,Winter
59,0.0898087134980528,Winter
60,0.06090213234181405,Winter
61,0.07454675477149791,Winter
62,0.07315688250871696,Winter
63,0.060676196392422665,Winter
64,0.09802105386775312,Winter
65,0.0510392479717188,Winter
66,0.0248346302522658,Winter
67,0.10550304054727724,Winter
68,0.060726713134303945,Winter
69,0.04850499855259506,Winter
70,0.027664829922954118,Winter
71,0.07319547591031798,Winter
72,0.05102866860709338,Winter
73,0.08564874031481716,Winter
74,0.07580267374543925,Winter
75,0.044887249337192826,Winter
76,0.06594435872172622,Winter
77,0.07871622087276385,Winter
78,0.05975389976768178,Winter
79,0.08050455709715251,Winter
80,0.07654438495730057,Winter
81,0.05064006705247568,Winter
82,0.018413951657188975,Winter
83,0.07039713332658275,Winter
84,0.04576381048021999,Winter
85,0.02410900605134239,Winter
86,0.07809387270128146,Winter
87,0.06327726357762421,Winter
88,0.03853580791953991,Winter
89,0.05310702411456203,Winter
90,0.03858777461880794,Winter
91,0.03977995888531083,Winter
92,0.06464088530908768,Winter
93,0.08894071059119182,Winter
94,0.08562340358209315,Winter
95,0.06514246901373703,Winter
96,0.037948896367617,Winter
97,0.08676675293165224,Winter
98,0.049047757758610686,Winter
99,0.06758620610172716,Winter
100,0.06319947183674178,Winter
101,0.06534251925674561,Winter
102,0.03717829111200703,Winter
103,0.07646979154814637,Winter
104,0.06900445134372689,Winter
105,0.0634000715939809,Winter
106,0.06403511952813386,Winter
107,0.0698367977110787,Winter
108,0.03629373984051938,Winter
109,0.059331486159292124,Winter
110,0.08458016550705913,Winter
111,0.027192265347308536,Winter
112,0.059558012572219377,Winter
113,0.1082658115550177,Winter
114,0.04784377188511857,Winter
115,0.08163336082665736,Winter
116,0.03688095228536907,Winter
117,0.050277022029005775,Winter
118,0.042519922154548945,Winter
119,0.05708907237597641,Winter
120,0.10390036591061241,Winter
121,0.07624857200263513,Winter
122,0.050061805079071334,Winter
123,0.04494221315300979,Winter
124,0.04580933231583181,Winter
125,0.08953954519464279,Winter
126,0.048430089184777154,Winter
127,0.029551771198992993,Winter
128,0.043850870174443904,Winter
129,0.09493364357496635,Winter
130,0.03465127830364802,Winter
131,0.024496183556999382,Winter
132,0.07840979676398674,Winter
133,0.04990472381971328,Winter
134,0.033835037389790434,Winter
135,0.04980916026453555,Winter
136,0.0524811695770369,Winter
137,0.03283757105416491,Winter
138,0.028280700879900547,Winter
139,0.05324384772476248,Winter
140,0.10731470960763369,Winter
141,0.06099163129496137,Winter
142,0.056357507896743805,Winter
143,0.051065047634783395,Winter
144,0.07622746733061407,Winter
145,0.05932086593514309,Winter
146,0.05130821504007037,Winter
147,0.04024220819070562,Winter
148,0.07410171341997249,Winter
149,0.04065098735089252,Winter
150,0.07113920445918298,Winter
151,0.07122765533110165,Winter
152,0.015882584513008176,Winter
153,0.09769235411479645,Winter
154,0.05354481005795392,Winter
155,0.07072630187430237,Winter
156,0.08907041477070704,Winter
157,0.0717811392549069,Winter
158,0.07185559323725169,Winter
159,0.08143138347703986,Winter
160,0.07636938603970204,Winter
161,0.06606079427138623,Winter
162,0.06533775187563613,Winter
163,0.07898823710313463,Winter
