,Values,Seasons
0,52.153526852559445,Winter
1,93.70798120754236,Winter
2,81.24274955701192,Winter
3,101.90595372274863,Winter
4,141.6672298073707,Winter
5,95.65701176201476,Winter
6,69.91274096437375,Winter
7,133.0428626715611,Winter
8,102.04495730057285,Winter
9,111.63823559219925,Winter
10,186.3703166499298,Winter
11,63.098872762773446,Winter
12,68.70709645823744,Winter
13,81.33558369424868,Winter
14,117.41346414417254,Winter
15,130.52596543743468,Winter
16,75.7780374792209,Winter
17,74.70953371722118,Winter
18,101.14131804668412,Winter
19,172.80054964996305,Winter
20,133.41702863937635,Winter
21,102.56675124242489,Winter
22,142.56831982418893,Winter
23,57.48003049056838,Winter
24,115.81432150819698,Winter
25,48.98586649061303,Winter
26,183.41035025972937,Winter
27,119.61553544952083,Winter
28,102.78270510283573,Winter
29,109.78906047127407,Winter
30,116.3230223008409,Winter
31,71.63080215393872,Winter
32,127.14120500798633,Winter
33,50.946607716077736,Winter
34,57.979143914718286,Winter
35,99.64267736974367,Winter
36,124.34975722235608,Winter
37,185.6846609835966,Winter
38,63.841409568342605,Winter
39,159.2909150607939,Winter
40,57.67143697630898,Winter
41,147.60344572923614,Winter
42,119.25183760883567,Winter
43,98.92741226933269,Winter
44,58.87059788502027,Winter
45,95.07850172343802,Winter
46,106.80538414420295,Winter
47,30.64588142310239,Winter
48,170.26766346369135,Winter
49,120.3586538394635,Winter
50,85.2534127089082,Winter
51,105.95010822386942,Winter
52,97.35468647127813,Winter
53,56.98712911557368,Winter
54,91.9701950908333,Winter
55,148.51854390649171,Winter
56,175.40008660230973,Winter
57,49.36906275735574,Winter
58,75.6306581733204,Winter
59,162.0430685689991,Winter
60,97.58330305370265,Winter
61,95.07691017360251,Winter
62,68.60872166751506,Winter
63,131.36244029092265,Winter
64,155.58165137852265,Winter
65,74.36206071670199,Winter
66,39.152461125740906,Winter
67,133.6594403647525,Winter
68,192.3726966717994,Winter
69,82.32497926708741,Winter
70,55.07724726969875,Winter
71,158.70200270532348,Winter
72,71.30002403171225,Winter
73,251.57045246287967,Winter
74,112.37434169317042,Winter
75,168.18250385036356,Winter
76,115.76395386865521,Winter
77,90.92886348379577,Winter
78,119.32032531396608,Winter
79,83.35173670887093,Winter
80,191.81257404636585,Winter
81,37.7415321576361,Winter
82,50.18552768731442,Winter
83,97.02663020002794,Winter
84,78.25305701037004,Winter
85,78.83002381085826,Winter
86,281.30121530925834,Winter
87,82.34456273986433,Winter
88,73.59373004428448,Winter
89,149.2246793283524,Winter
90,74.08186007058272,Winter
91,67.83566382070903,Winter
92,107.85372577390073,Winter
93,218.08051361283492,Winter
94,126.71448568397541,Winter
95,157.29546541803154,Winter
96,78.93369071232381,Winter
97,140.75197056924418,Winter
98,62.005072832783796,Winter
99,151.76285356912,Winter
100,103.09331657500248,Winter
101,107.97751623436785,Winter
102,125.34161138526672,Winter
103,129.59115849999532,Winter
104,138.4946450925351,Winter
105,89.0353784395457,Winter
106,113.46626525396165,Winter
107,57.800527970660205,Winter
108,131.7359341927297,Winter
109,66.52722969919904,Winter
110,183.9312843589388,Winter
111,93.72837122186021,Winter
112,56.25631532363727,Winter
113,171.40472553104544,Winter
114,131.2973799292882,Winter
115,87.37941632527375,Winter
116,119.44185826201094,Winter
117,97.87383142587625,Winter
118,115.13541650760735,Winter
119,40.81421980060643,Winter
120,174.42215007521523,Winter
121,140.55396262133095,Winter
122,53.02705087361619,Winter
123,89.50732741413981,Winter
124,71.42653856987661,Winter
125,136.8994217138473,Winter
126,85.85401618393804,Winter
127,83.23833205469903,Winter
128,72.75041107838501,Winter
129,141.77339246615324,Winter
130,42.64329681393387,Winter
131,74.2326324498901,Winter
132,179.030766251079,Winter
133,144.45011269356178,Winter
134,84.40428206637287,Winter
135,81.35997330394316,Winter
136,85.45455008662537,Winter
137,86.17291097646297,Winter
138,86.08539227124496,Winter
139,67.70426811590342,Winter
140,136.95408633392586,Winter
141,162.69139056676892,Winter
142,107.35612559556972,Winter
143,80.50246797751464,Winter
144,118.6597775362136,Winter
145,93.47907497485741,Winter
146,85.70872117669266,Winter
147,64.08836587708817,Winter
148,114.17410324560453,Winter
149,45.46678683637479,Winter
150,94.73392494447607,Winter
151,63.56672778658325,Winter
152,64.91751789423833,Winter
153,119.04022578220747,Winter
154,179.23997125912334,Winter
155,184.02226922618405,Winter
156,147.9647139966246,Winter
157,97.39164553153864,Winter
158,101.37450462300616,Winter
159,86.20392537169333,Winter
160,95.04723007155972,Winter
161,133.82615893849936,Winter
162,83.48289125522625,Winter
163,196.82799251514433,Winter
164,118.04306326899221,Winter
165,159.27291939097066,Winter
166,106.69912652228992,Winter
167,46.21203557768497,Winter
168,95.45811428280906,Winter
169,101.81637562930854,Winter
170,104.38456833228233,Winter
171,115.31089262761874,Winter
172,113.75970833226066,Winter
173,150.99942643387647,Winter
174,89.86419541220215,Winter
175,82.49163818583652,Winter
176,49.30549515935795,Winter
177,56.47368827331246,Winter
178,120.53555369618707,Winter
179,144.51686135563085,Winter
180,56.62982974586831,Winter
181,158.242291818862,Winter
182,238.9837142205854,Winter
183,69.85260441261897,Winter
184,123.47522359779387,Winter
185,40.26206212869089,Winter
186,72.55311234800378,Winter
187,133.25975267032638,Winter
188,96.10118452417385,Winter
189,101.87572035953112,Winter
190,148.35020936636352,Winter
191,65.43520005586552,Winter
192,118.42402010479896,Winter
193,157.04971337030585,Winter
194,133.9629410649349,Winter
195,143.59863782249832,Winter
196,64.63210376933782,Winter
197,65.64197798580662,Winter
198,235.32067241460533,Winter
199,52.61307542824549,Winter
200,149.04873712775307,Winter
201,65.95760146100682,Winter
202,84.01882273475299,Winter
203,101.4562024664415,Winter
204,103.49421223308377,Winter
205,120.77465203133443,Winter
206,154.44932339819,Winter
207,100.25894265232515,Winter
208,150.63006446503456,Winter
209,192.95688882110738,Winter
210,62.53754275211804,Winter
211,141.55934827760026,Winter
212,71.79123508252796,Winter
213,71.93268171073147,Winter
214,125.17532546324901,Winter
215,95.23104872100302,Winter
216,72.44611745084954,Winter
217,116.52912284788017,Winter
218,55.81609372336986,Winter
219,65.42094088734981,Winter
220,139.2329202586444,Winter
221,220.6309850093325,Winter
222,89.01185038089437,Winter
223,140.61846365230045,Winter
224,57.85083167753552,Winter
225,73.9131471760569,Winter
226,81.03351612908178,Winter
227,77.45497481041022,Winter
228,118.02307093079305,Winter
229,97.8517208199842,Winter
230,122.46810032947975,Winter
231,93.11196794123525,Winter
232,153.91140132400744,Winter
233,59.25831019802081,Winter
234,75.90166972361212,Winter
235,163.37083265947498,Winter
236,178.56379011922004,Winter
237,94.35121140731862,Winter
238,182.9529479602743,Winter
239,143.02521176549692,Winter
240,137.6267818968779,Winter
241,99.97638947704289,Winter
242,102.84017351420782,Winter
243,56.19067982261301,Winter
244,114.30038488941197,Winter
245,98.5370454882472,Winter
246,151.25534535099592,Winter
247,54.03035878202264,Winter
248,55.48511337297889,Winter
249,70.22417799968795,Winter
250,84.83158651657592,Winter
251,73.34849533356794,Winter
252,61.9565691736883,Winter
253,47.06017390934679,Winter
254,122.9383191041177,Winter
255,143.3168152328889,Winter
256,73.11556909447938,Winter
257,74.54708619455303,Winter
258,48.918125440013604,Winter
259,152.5271698696964,Winter
260,99.28990747093425,Winter
261,63.458717337809205,Winter
262,136.66855079673516,Winter
263,88.99802721606518,Winter
264,172.84257336546065,Winter
265,65.36373515137456,Winter
266,92.54771930538658,Winter
267,62.57767829151352,Winter
268,156.54332369340827,Winter
269,94.47258850547495,Winter
270,61.21392949557616,Winter
271,124.08537735100771,Winter
272,81.3230856694518,Winter
273,71.26602540370146,Winter
274,110.93542228101168,Winter
275,122.2482025459377,Winter
276,107.72791313499187,Winter
277,72.55566359421192,Winter
278,40.93599017274734,Winter
279,82.05428382336414,Winter
280,52.20316364698269,Winter
281,121.16316951327305,Winter
282,92.67039545903938,Winter
283,138.13655526420666,Winter
284,54.395150543989615,Winter
285,46.5799772409314,Winter
286,103.20983965597367,Winter
287,134.25945143660033,Winter
288,124.8112101160812,Winter
289,152.18411667714406,Winter
290,108.86757600193872,Winter
291,100.35574514935462,Winter
292,29.470462541359666,Winter
293,87.56463784535688,Winter
294,160.799157381349,Winter
295,32.052986674359616,Winter
296,154.63151437190004,Winter
297,89.0561988703262,Winter
298,69.30867482666498,Winter
299,84.416717813401,Winter
300,180.94045644479198,Winter
301,93.82916982850429,Winter
302,123.48035599456279,Winter
303,77.27867829190335,Winter
304,48.67318563049798,Winter
305,86.3342481332396,Winter
306,84.66606975464697,Winter
307,88.41439575116507,Winter
308,245.0738392671274,Winter
309,42.73129252917151,Winter
310,174.47297482273333,Winter
311,169.91067886539173,Winter
312,97.25942495732484,Winter
313,118.68281908536147,Winter
314,99.20132402113637,Winter
315,150.08924617859358,Winter
316,110.64421657555545,Winter
317,99.92920592950105,Winter
318,111.61854543118868,Winter
319,190.07237095711403,Winter
320,118.28299459469608,Winter
321,78.58311283621212,Winter
322,62.60220472438874,Winter
323,98.29303369333037,Winter
324,126.30089542902279,Winter
325,78.2511111054456,Winter
326,121.29177223055927,Winter
327,48.07579360180289,Winter
328,96.07837305820274,Winter
329,116.01600442707631,Winter
330,54.84733987824569,Winter
331,55.63994278440723,Winter
332,65.31227614646959,Winter
333,107.12398754548899,Winter
334,62.46156738096622,Winter
335,57.99763414151233,Winter
336,115.29010017911227,Winter
337,141.53583266242487,Winter
338,104.63122405992623,Winter
339,117.0136554955236,Winter
340,110.94859023342684,Winter
341,85.14723896295558,Winter
342,51.431947577659024,Winter
343,140.51143069809703,Winter
344,109.31286444095419,Winter
345,95.82779282747968,Winter
346,67.33739546544186,Winter
347,117.21184643827752,Winter
348,115.43682707511901,Winter
349,51.83089890709321,Winter
350,129.28634787859266,Winter
351,88.20443330977007,Winter
352,87.64863679340331,Winter
353,81.35224426782672,Winter
354,133.11611918145474,Winter
355,80.30722394574742,Winter
356,97.69230546624694,Winter
357,95.30090193823916,Winter
358,119.36377647848786,Winter
359,80.42683793208789,Winter
360,137.78907054062313,Winter
361,135.13744995802304,Winter
362,108.68009508822973,Winter
363,239.48923082418148,Winter
364,98.47826043438599,Winter
365,80.63590759885821,Winter
366,122.10139289841929,Winter
367,174.5156677284394,Winter
368,129.55712054124805,Winter
369,137.07644741864223,Winter
370,201.0767075849718,Winter
371,119.92686077183522,Winter
372,159.93611504269091,Winter
373,35.95582567271745,Winter
374,76.1850366803341,Winter
375,63.21767674440826,Winter
376,60.019399576903666,Winter
377,72.8704739974898,Winter
378,79.19662485605517,Winter
379,132.0025763306552,Winter
380,134.605946490821,Winter
381,75.45795542702449,Winter
382,135.35589555077303,Winter
383,56.52445982965064,Winter
384,146.96258930780405,Winter
385,69.67815861357123,Winter
386,62.114150323869495,Winter
387,123.87425538154834,Winter
388,104.93088116848223,Winter
389,130.11326256882222,Winter
390,137.78333750729203,Winter
391,102.93349063774853,Winter
392,114.8791347462753,Winter
393,82.96049732800405,Winter
394,134.0779513486652,Winter
395,90.90211639636541,Winter
