,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1587.6480767794835,1850.7812549799737,1995.3896801763367,1790.171825707173,1745.4031862107893,1718.001829443322,1749.63886350578,1799.962610268386,1841.2692802874212,1754.5663126246932,1662.3432287167757,1571.9711482748814,1323.6763428647946,1334.8541228918123,1328.5412185660512,1179.924788788571,1027.0980688245133,974.6160794201339,944.6231428896385,949.5999152537579,1341.9310870623497,1564.4391390485528,1612.8349954457829
1,1581.9560841916941,1779.9719167080832,2009.0102095246914,1828.557147094794,1737.6089067371988,1702.8339496284354,1753.5851522809257,1820.1507485217057,1846.962133068744,1715.9480664999558,1653.9983641138704,1533.4173637724011,1310.6113171449058,1317.5544936733365,1326.0331489047358,1247.577970599379,1020.3936097868491,867.9515238295329,857.4090898542892,1146.2770257699751,1299.2827918935172,1607.8370771889865,1617.0721109027697
2,1600.836210077497,1673.8745771656133,1993.3511500323975,1815.3403765931218,1740.9805100694955,1727.363264805805,1782.7664069151613,1820.9529980877253,1833.1456285653549,1818.168111034327,1652.8850400073222,1448.8138926884383,1444.0661366563743,1315.239701500232,1317.2523060690482,1068.9453499398264,1026.7330957586819,989.7199505346018,883.6968294117862,1014.3912314924321,1466.8310292391147,1560.5253171209404,1613.8531141435244
3,1581.738540292563,1855.5616330160913,1892.3621715616268,2025.2082926714102,1733.9121817789894,1713.2968408113306,1705.4017508296827,1804.120435002153,1851.4050819868721,1795.7039907542048,1678.642144420731,1494.2143861824284,1443.065621234151,1302.7705764479906,1345.548854694282,1056.8159332140258,1030.7564916182685,915.8306083354234,842.7945130807605,1009.950378322219,1489.6428828959215,1512.348213962704,1615.20935869769
4,1593.0549506621016,1874.0304349515307,1949.9940075267111,1877.2014837954061,1744.9106330794948,1730.0589190870778,1712.9917722138919,1803.4581631925435,1844.9063454686984,1739.9187140739946,1678.5768311153047,1546.0809115159302,1334.0807840608961,1323.31729441008,1334.4032020757115,1110.80588104343,1020.0604418382,910.4366755339629,871.5178352662538,1219.8438991234195,1469.9085086881812,1517.4322314749427,1610.2313308216294
5,1637.1128676507753,1713.1156640828194,1932.1460119211456,1957.7416986646751,1749.9938942382726,1710.3836544891801,1765.7682441501306,1811.1492991418254,1842.2604956022049,1746.3656843959627,1652.0100622058233,1497.7020401853442,1399.188456081535,1320.3817856295354,1349.9052709142675,1202.5030540129067,1032.6071566364767,916.8430919478508,881.5930962825953,1075.5755625801742,1247.1481491105355,1562.3929461553855,1615.221504034074
6,1606.7493606035605,1686.9831671480167,1992.9427773906086,1865.2070997889978,1751.5417814946206,1724.0005543262257,1705.0181089763669,1791.7222487030983,1833.2475258413406,1729.476623350076,1692.8287092585622,1586.2893090003927,1354.9172627986104,1347.181737329802,1309.037534030102,1255.5820305831771,1030.7921701690366,853.861585014499,921.7003998658919,1219.8518990199932,1421.47592541285,1608.4252125862683,1612.3381782529518
7,1640.8640269195687,1827.7133934828234,1996.4874408599646,1785.6257978196372,1742.860859523175,1711.9071134047329,1756.8524409923546,1800.6579413061916,1848.356320598546,1809.0983057406265,1673.9520835919568,1599.4801249247328,1373.0155704833983,1345.3718013023654,1307.3020969086967,1154.5815931289756,1037.1299319495565,859.0583813680612,887.2587360812432,1095.05512564396,1391.901135007522,1528.2848360181397,1617.5893202942389
8,1646.687768104144,1835.5503502594122,1950.5873059684511,1988.4603074986294,1738.2750842316468,1722.1789771593196,1769.6246557970685,1819.019585074163,1848.337742586233,1719.7195351233568,1680.6999287465096,1544.4685138764357,1439.9782119135893,1298.9879935573022,1344.227888251269,1171.5283310829486,1020.8699761604904,929.4297512563733,865.2198156189982,988.2458534251067,1301.306378128882,1592.3417168251913,1611.648882341185
9,1647.293366870071,1809.5591545887278,1912.0953289342542,1978.4093885570453,1733.2694408244388,1702.9875310987677,1772.1995631577686,1799.3339056318357,1841.4607054663009,1777.7243824333525,1654.7823525139383,1464.3573079323442,1388.2042889648626,1305.0220654514249,1337.3193903200258,1259.3685566891186,1028.4457538818526,876.8647434144473,941.8988814110745,1078.827444270746,1352.1750652927662,1534.1067335211985,1615.0790449650556
10,1636.2193712381613,1761.6477344774319,1998.965659278511,1974.402121171148,1745.0533077833118,1704.5361453265584,1700.3382737061665,1793.9788586601544,1848.1114601156721,1805.2488195358444,1689.0371186100338,1614.7201516908426,1365.8246563595194,1318.1572370443102,1308.720842896099,1273.7934262553765,1029.3541360197748,1001.789838928029,944.1764498117756,1088.8258595769944,1301.1273924222191,1559.9937497825579,1610.4473884527567
11,1617.1427127894458,1795.6635248449388,1961.5810131801838,1950.5004808018457,1736.1460395164593,1720.1179127032015,1702.6747810834243,1800.760391580632,1831.4362197334217,1810.5879904898177,1677.6851313765014,1564.8244666656371,1350.4669728063323,1345.3583694733904,1350.572246360793,1137.7765205272797,1027.9363370811134,929.8529176885777,853.7276141446803,987.4076123071134,1415.2182686193373,1606.8859623858507,1617.9606051564565
12,1638.0519332537635,1853.8459769782896,1999.6161971237498,1987.3701700509368,1734.1894634889497,1729.138400975298,1783.090360547229,1794.8633865944564,1837.054102478916,1791.7158548259176,1680.3972474057566,1500.5483671456666,1341.1866158555413,1321.5247133555495,1305.8752263773263,1107.5359695608013,1020.6826511413111,946.4063408213458,943.3422184112878,1105.4715687718463,1403.842406144557,1513.9960458901794,1614.5740974213638
13,1581.2905310770827,1653.5426529646097,1907.3691237551059,1956.9071836410835,1736.8098588023406,1707.7709987455971,1759.2350171772416,1808.6777547734985,1837.832694373271,1833.9288024047084,1665.570651695672,1495.995390130969,1326.8753451363536,1301.6399863484105,1313.7365115308996,1152.7939805701574,1023.1941626588014,875.7373619955688,843.7958716470648,1135.425526765039,1488.9888179797117,1603.8499687789488,1616.2286276830607
