,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1.1832812491925322,0.9104389865324933,0.753262678760576,0.9386295293168017,1.0644408237413705,1.7053633903397178,1.7400983306634283,2.535187388525799,3.1485938025493727,3.582446856368432,3.416738061206536,3.197499939867017,2.779704967391128,2.4467082821817208,2.281925416598093,2.14,2.0184265431804165,1.89,1.6520679924942157,1.59,1.5348148023110897,1.2109321652800964,1.24271585947586
1,1.1219820883458163,0.8843050746699449,0.8618988745552145,0.9912659630203441,1.1975078975711793,1.6980926482662746,1.92623648745081,2.1341305765819656,3.1816878696924693,3.5141109260364516,3.561393675809342,3.1968183782416095,2.755291822969363,2.3941571866023024,2.1661823523063686,2.14,2.0046570602538125,1.89,1.6157199940282414,1.59,1.2507837320558695,1.2123421042075442,1.2381550529505276
2,1.1861338970342599,1.0548564863675203,0.8843054368646692,0.9770267446266662,1.1221965380955665,1.3893043835921843,1.7647793993761507,2.5181537298994328,2.8881881758361727,3.5154574663536695,3.3389723991141724,3.071732139775669,2.670855446784718,2.584430402103482,2.279169172869771,2.14,1.9864584204538136,1.89,1.8314843837198769,1.59,1.5888403095725339,1.2102771296145478,1.249655105436707
3,1.1697308092993737,1.0751637353001842,0.7599505356560369,0.9360273545057057,1.267430682014293,1.7144624969706628,1.9285982463095923,2.374202992251608,3.1076612022812404,3.297103625901412,3.607393876236469,3.1761229433142844,2.736256574211399,2.538940454192046,2.314231482511757,2.14,1.9954006311181365,1.89,1.6286865170494074,1.59,1.2525211429240948,1.2263815079083007,1.2530911832713942
4,1.2201017354780985,0.946690110037094,0.8334754418634749,0.9610774701396418,1.0510562276644109,1.464820059552515,1.9369384616914374,1.987151023810858,3.125566118367109,3.4632389319843875,3.4406655172103893,3.129452781279905,2.8073568167015943,2.5231308858702453,2.249409078534184,2.14,2.040661577105274,1.89,1.768577572825243,1.59,1.4660479540800206,1.210887265263661,1.2359608512242082
5,1.1704919972315146,0.8676547320430709,0.8149304316908718,0.9772261065520061,1.0089011494322926,1.479609863908129,1.978558794508973,2.2167177800862934,2.865574374811497,3.4314661615627156,3.638544917823578,3.2318679203769136,2.7797731130678534,2.5845205385884995,2.26799762716626,2.14,2.1153066069201754,1.89,1.8772231188429553,1.59,1.5616210877218528,1.224106285670037,1.2403069306995602
6,1.1656794896677198,0.8770838192345631,0.8520811388171476,0.9336048050107313,1.2533064331100123,1.4663301995142526,1.7956941041682692,2.06548578086786,2.869947049186182,3.5743749520224273,3.6043182323773326,3.0523301490674974,2.845161809556777,2.4142686262870203,2.255319226172929,2.14,2.13882615988837,1.89,1.625759833775622,1.59,1.4280709612463025,1.2244634514002428,1.2559261909994839
7,1.1902070095304416,1.0831341087369302,0.7799223112058975,0.9452983671655794,1.1469770769560894,1.6221664088739758,1.7571383862867636,2.3158914586120365,2.8863120466114647,3.614331368794881,3.5322937403661476,3.1409247011222763,2.670997997283231,2.4673786397439454,2.1449726752308083,2.14,2.0201198921575227,1.89,1.784465280209968,1.59,1.435829751883242,1.2250980843996802,1.2389127161009748
8,1.1213621732718504,0.9222234914827706,0.8855820005265517,0.9988987829370695,1.2697781326649746,1.6667829175488886,1.722803631184041,2.1385417643934796,3.198242344741085,3.328090273346474,3.366234067076938,3.000000525568236,2.976745206716149,2.568496912770526,2.2866449719197957,2.14,2.1018489088005636,1.89,1.7353467389631945,1.59,1.561801786963096,1.2250864494639138,1.2355178954449444
9,1.168980422162794,0.9176231500038254,0.7655399122658852,0.9771292123814403,1.2162778570573813,1.6845078465663785,1.9774106967806149,2.05525584180947,2.7835992656454076,3.227915297509886,3.5457927554450595,3.127823481935728,2.632401803685317,2.509892359320525,2.242971365146362,2.14,2.04227586410159,1.89,1.8433625514598821,1.59,1.3950705288018361,1.2171030845943374,1.2531778050282618
10,1.1925274102005727,0.7996337589366912,0.8925284901713512,0.9482888309087582,1.3013260342656445,1.6755872103204974,1.962947711348749,2.3578326148856,2.9329149470258296,3.2803807596669303,3.3435961679442037,3.080067050301564,2.7247807908499397,2.3943351344564876,2.2486041540614523,2.14,2.0996765180901646,1.89,1.7964354993175382,1.59,1.2403193465360323,1.215676950384073,1.2390432416013493
11,1.1855357962960114,0.9957129244636178,0.8766846050528088,0.9721680184238883,1.3248371904971192,1.613310964351303,1.9721427970553824,2.1926484818510277,3.1407482241578424,3.5364893836502747,3.34680066694912,3.0133580897103114,2.6579954643131813,2.532597801975779,2.1539590326016214,2.14,1.9426973740149567,1.89,1.6513729680686025,1.59,1.4927939339190475,1.2186505871048023,1.2501030161710243
12,1.2394799851937546,0.9410429600867873,0.901622253196921,0.9598828980212577,1.0474640867414657,1.4076242021009047,1.9436141172690393,2.0514094045429947,2.9524242817159982,3.625154176356746,3.603646157395945,2.986659854979339,2.920738747967622,2.513873129990506,2.2908552142067564,2.14,1.9211246586747888,1.89,1.6710242112596714,1.59,1.465381603332879,1.2178072745140749,1.2346546207281783
13,1.1155810871318244,0.8659857295373716,0.8142204013761145,0.9765058229311038,1.2507218396158606,1.716902432863302,1.932855773624996,2.717586068023384,3.127385087957963,3.301969271692793,3.3744676886001534,3.2694090728963667,2.9601593899556162,2.390834687465312,2.149260308374552,2.14,1.8926905804120675,1.89,1.6055700813099787,1.59,1.4092857924357192,1.2292397702078433,1.2522599064607727
