,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,1.2101182311879013,0.9169636400591294,0.927982985229494,1.0069285368153407,1.19235746747085,1.4756003136278488,1.8625094964845788,2.220240562478866,2.9436277925762346,3.3964038810066004,3.5041305115385035,3.2061225758713525,2.7339596751137245,2.381771843017937,2.173054757700808,2.0969024881489293,2.015260753585366,2.01,1.9421777572503693,1.5922999303119787,1.4940920007009615,1.3202270858759522,1.2110713006539893
1,1.115718286281612,0.8195997739720313,0.8203746570953887,0.9404138301468387,1.138165945861175,1.5626724185857785,2.0824563992156033,2.258578193245112,3.0272999404480205,3.4843615375494594,3.3391648291700604,3.1308192317698875,2.9243298380960403,2.51285409222414,2.2517128176829546,2.066417189071899,2.054455056240859,2.01,1.7671353690685223,1.6708564745960306,1.356142187393961,1.3276014118304313,1.215362993965225
2,1.0832539404945745,0.9952925186045964,0.8361234056497089,1.0266145184103992,1.1393371883801948,1.58107088597814,1.7853307131938032,2.5125028728436707,2.982491396131172,3.447255693962988,3.3944564404464934,3.023618025325364,2.6471053159417592,2.502785886345019,2.281669522722017,2.0761017127145256,2.0527694162538705,2.01,1.848828153775066,1.5566186256447354,1.462907962418708,1.262268624379267,1.3190761983896202
3,1.1587568533527048,0.9302747251692518,0.8596628938692357,1.0839996823634703,1.1307792510054728,1.3105038773384237,1.9159656574150246,2.3030775098941247,2.9013026125215338,3.4148931140978296,3.4328634998943315,3.2894760725432675,2.758986186873072,2.437027811555396,2.2196682504960936,2.074936575108781,2.01056431804231,2.01,1.7197365574741044,1.5646665433583382,1.2929767821615683,1.294334968376863,1.3306688139865033
4,1.1030127652441042,1.0135708845604483,0.8195232337140615,1.0208265135842773,1.159320164659279,1.5926253580533474,2.0599477394452617,2.743354201998611,3.1298978755106437,3.5361880742691265,3.384464904716326,3.2654051401270032,2.948654075313382,2.3308942424328065,2.1809379139611056,2.084315344906855,2.0284845818685264,2.01,2.004224543212206,1.6330052518448224,1.270689380541448,1.2455883427951184,1.3142374719700476
5,1.1832501166466414,0.8923324951829944,0.8302420761582449,1.0078922470604321,1.2144771027503591,1.3731557512346295,1.8610226731884927,2.6110193693772925,3.028193409933351,3.3399061989131544,3.359338986884674,3.023423380642663,2.7316502905692865,2.5310114289796974,2.2799458996388404,2.072562064974714,2.045569817191926,2.01,1.8590385827947211,1.6630671504665295,1.2654233880363142,1.2874009981023158,1.2357638726186553
6,1.1565274578120495,1.0642839104459467,0.9109209024470327,0.9839853960773028,1.095688862149168,1.4255470881239367,1.7462899401278091,2.688166371282752,3.000680753181145,3.3826656381420683,3.4418773696789873,3.0224921622617806,2.942625097092583,2.437101583555505,2.162355338084614,2.0683440389281387,2.0538679261361694,2.01,1.8011187411950689,1.6008614820427107,1.433947817198047,1.3058264019892099,1.2164781807510288
7,1.2508235118171611,1.0611696886599158,0.9279330811129873,0.9756710424956122,1.0982241245323578,1.2548999691655736,1.9767916229503009,2.2972083040075577,3.0802804453341994,3.24448298717432,3.412465865493241,3.024531677511696,2.7586984735770135,2.5314343807748365,2.237621599973475,2.0902114975717003,2.0424735580841595,2.01,1.7097179972890266,1.6171056837934352,1.3650702376343584,1.2702620828185682,1.31102965266596
8,1.0865448887203504,0.84586993916993,0.8503574694549777,1.0089197505982068,1.1619493376295558,1.55024393693965,2.034867310528658,2.5476487769103664,2.9363333613936007,3.2870539228819866,3.5758537742020646,3.0583658847878725,2.924300063365882,2.345022647125105,2.2604845104707976,2.104747141377621,2.017454076933759,2.01,1.8749024284051226,1.5880593791458257,1.5153430905580432,1.2911622331700212,1.29094534884769
9,1.203848032227626,0.8664473491836687,0.9305647511550252,1.012722388828535,1.1062394811495955,1.3099172248605533,1.9703037717465854,2.3705801012635432,3.090080367157414,3.42344527712973,3.588951839744017,3.25428253571482,2.738969483819308,2.47605774583315,2.1524972080973837,2.0666746908527798,2.050988234149227,2.01,1.71039254675819,1.6597608327675233,1.3630203914156587,1.3078650404772358,1.2360461473397073
10,1.1586594958006597,1.0673258680836522,0.9242440367301528,1.0655567347054018,1.121697750338269,1.4354981866639718,1.8745432149823706,2.6299677786681053,3.0283395944955,3.404133315233198,3.4479210482882396,3.0931977212372312,2.7292427305564155,2.465213039994905,2.115798809341634,2.084905509309079,2.033020573756754,2.01,1.7806013660862563,1.670483112524266,1.313354090151311,1.297385741368504,1.1885104651765865
11,1.1385519077667727,0.9881913909629406,0.8728672254068813,1.0138542382990658,1.0974799053948274,1.5836863698216168,1.8756456858004316,2.319131932891896,2.950605762556183,3.5010186872324125,3.5858869177381507,3.1953119956749028,2.644245308703577,2.4579083937088066,2.1738552981267403,2.098142796599025,2.0548060015124805,2.01,1.8387496894562987,1.5549379873822464,1.429271747860537,1.3158630053090834,1.2338420225929392
