,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,20.86627452088983,20.305728147720632,20.24348320608531,20.69869903265748,21.49855906037879,24.583047811012733,26.19975784994093,27.67749658433107,30.55764253176071,31.760560494879215,32.50106473905739,31.831459781434596,30.097926791962614,28.2956346881196,27.335969507589763,27.042663688513944,26.32356731998838,25.87149396800442,24.72272418756494,24.688253564923556,23.452732542531276,22.890599704290555,22.12891383236924
1,20.942716545000447,20.34640697467887,20.13892972681739,20.129726229964838,21.585083013438897,23.822767805257318,26.449062249058763,29.174292207114203,30.25729422782571,32.69243106950894,32.70377439548258,30.914700413311802,28.87641243577672,28.09656841965803,27.799582374354145,26.588400067746626,26.35114872288032,25.89195483247975,25.09226867931987,24.0150681226642,23.487251006866828,22.876538154257325,22.36991580104469
2,21.180508953812197,20.476051620012996,20.216737038102366,20.126710771811428,21.557217094481473,24.18398571750329,25.749228805541577,28.350485110360435,29.343748437550765,32.81109789422552,32.61983233026459,30.683835363819654,29.18738393671428,28.18282552189811,27.41709671685543,26.779565063666183,26.297961463354067,25.61527315040087,25.098237274355498,24.336877741178608,23.03933003457065,22.438862575122272,22.270007297046757
3,20.947001294568775,20.452060561437534,20.291763867966537,20.781145957247503,21.110489090832406,23.993256960093362,26.54539156294908,28.168680686898988,30.47115630422196,32.6679208222452,32.887298806282935,31.131442869127692,30.24204087289484,28.112649805211607,27.359679404677692,26.898742881290474,26.352341586943613,25.734120907382824,25.07117752583385,23.593760088607432,23.101856278355005,22.725694462896282,22.351622101929745
4,20.58770786071848,20.43822525613749,20.233373825785304,20.593206637096532,21.309143122265244,21.859274550115444,24.918808441487588,27.142442117006738,31.040844602437737,32.52215473986793,32.428689045038915,30.42253601775427,28.485793920178594,28.080238696507127,27.522772921667976,26.999324326678003,26.34539661451622,25.508405228550085,25.299699869939218,24.39867499995338,23.046782675583813,22.50584372401847,22.026542939857265
5,20.720847947432702,20.4199254414827,20.1301648279707,20.31218286214591,21.35906641016872,22.71755199639057,26.974351906851535,28.655293110140303,30.59488647053551,32.28328136791327,32.67786360598649,31.451108834997523,28.921791059371525,28.20360640575027,27.298434632673278,26.816268647647803,26.231334399786466,25.515914998418403,24.815797252578975,23.84672488317279,23.424381157244287,22.571078682763712,21.971994760959365
6,20.817215070171297,20.478278361212332,20.291920242664148,20.487622296211,21.148505815395353,22.86841343043372,26.2887535688606,27.459059734794284,30.52195857883308,31.753494832821154,32.320298906665,30.5251010354151,29.2842211946777,28.125675547578282,27.598683074747505,27.18764246048823,26.39939289924822,26.014741122219434,25.088005459482414,24.272240018824164,23.07785265197261,22.42387130792133,21.902293909857566
7,20.87365674491229,20.374766226615755,20.26011149514487,20.39725401514965,21.345230114091365,24.581576577314202,25.162632263893265,27.41543273926478,29.778932699384725,32.436060518031965,32.899513737701604,31.30976675402785,28.71754070314929,27.971157776137016,27.559775322006047,26.505144294124612,26.27473986286058,25.99819885436342,24.861453724388905,24.618024147725997,23.017588029623404,22.90728899947401,21.970969854635307
8,20.93813749126827,20.342133447968845,20.164203602408534,20.973933500121912,21.60717953880087,23.15264373427066,25.887952567864712,28.681485414158118,29.955823242981616,31.428281915223163,32.80014981520833,31.218491441772095,29.801583751992993,28.046531915885016,27.824374128308687,26.543374956036693,26.321634238331562,25.725008149163294,24.810181888150062,24.628566209535997,23.185063090823014,22.97973633389085,22.324090943142714
9,21.086142617825864,20.300801387096598,20.104196719518903,20.726583126257548,21.533534178177685,22.550120201651474,26.27549862944813,28.940538542841534,29.434031856568,32.63964005409934,32.59707020271845,31.488261001690848,29.69455241511178,28.38339840548893,27.654372387288515,26.734577319852278,26.27122054474821,25.388977150456792,24.89095240857477,23.758791862913483,23.359147116391924,22.619436855127365,21.986319901316673
10,21.29219672424018,20.337839851203615,20.112751653956586,20.922027674815038,21.316023961713118,22.035760251180477,26.68800279256258,27.567074126985972,29.615209667671724,32.0972924940011,32.40042872375733,30.803353673732033,29.798736540078522,28.02371660485563,27.7731070507475,26.881729977743873,26.387228610709126,25.386681855947867,24.76534284040549,23.528780748085858,23.267608720675522,22.944631555608197,22.01466122454226
11,20.80390323144635,20.320375167299538,20.147249687826875,20.124983233099666,21.687645068666722,24.00458631246395,25.592324325019096,27.079556724164902,30.111330318111452,32.625317293538664,32.832732109934696,30.596687394128132,28.72852388737347,28.228913079324915,27.75849156300473,26.599855423088158,26.260691518250294,25.368802543839294,25.057556980962215,23.632873102037248,23.143383899878845,22.624033321622516,22.313519535448805
12,20.644579621882357,20.398038490289526,20.279697597546562,20.934882346849726,21.159354346977786,24.288386346677747,26.7303669141687,27.855603360180076,30.131258526530708,32.662347483500426,32.31899368971996,31.148256404745464,28.44032534970615,28.207236725412983,27.876524316445913,26.755625845466152,26.281994064733656,25.806867810069647,25.12075884352634,24.448008397202603,23.22949909627036,22.949212622787034,22.296466996065526
13,21.01854460230838,20.396186516166377,20.256407683303106,20.877837252578406,21.1369002972711,23.647276428427592,25.365415074065297,27.925851874552123,30.783181560497102,32.14848662451559,32.31796260379236,30.667609538016297,28.43089166670518,28.359391781887368,27.631799405875313,26.487496466176925,26.326495885948212,25.796451898206847,24.721277626712265,23.53205206135213,23.445243280210732,22.75803029831304,22.073469321874626
